DriverNumber,LapTime,SpeedST,Compound,TyreLife,Team,TrackTemp,Rainfall,WindSpeed,RoundNumber,FuelLevel,QualiBest,Target
81,84.358,333.0,MEDIUM,5.0,McLaren,44.2,False,1.8,16,48.0,78.792,1.0706416895116255
87,84.829,331.0,MEDIUM,5.0,Haas F1 Team,44.2,False,1.8,16,48.0,78.792,1.0766194537516498
1,83.576,320.0,MEDIUM,6.0,Red Bull Racing,44.2,False,1.8,16,47.0,78.792,1.06071682404305
4,83.887,324.0,MEDIUM,6.0,McLaren,44.2,False,1.8,16,47.0,78.792,1.0646639252716013
5,84.602,332.0,MEDIUM,6.0,Kick Sauber,44.2,False,1.8,16,47.0,78.792,1.0737384506041223
6,84.924,335.0,HARD,7.0,Racing Bulls,44.2,False,1.8,16,47.0,78.792,1.0778251599147122
10,84.987,326.0,HARD,6.0,Alpine,44.2,False,1.8,16,47.0,78.792,1.0786247334754797
12,85.08,342.0,MEDIUM,6.0,Mercedes,44.2,False,1.8,16,47.0,78.792,1.0798050563508985
14,84.196,335.0,MEDIUM,7.0,Aston Martin,44.2,False,1.8,16,47.0,78.792,1.068585643212509
16,84.858,322.0,MEDIUM,6.0,Ferrari,44.2,False,1.8,16,47.0,78.792,1.0769875114224794
18,84.813,345.0,HARD,7.0,Aston Martin,44.2,False,1.8,16,47.0,78.792,1.0764163874505026
22,84.897,339.0,MEDIUM,6.0,Red Bull Racing,44.2,False,1.8,16,47.0,78.792,1.0774824855315261
23,84.743,348.0,HARD,6.0,Williams,44.2,False,1.8,16,47.0,78.792,1.075527972382983
30,84.656,333.0,SOFT,6.0,Racing Bulls,44.2,False,1.8,16,47.0,78.792,1.0744237993704946
31,84.65,346.0,HARD,6.0,Haas F1 Team,44.2,False,1.8,16,47.0,78.792,1.0743476495075643
43,84.944,336.0,MEDIUM,6.0,Alpine,44.2,False,1.8,16,47.0,78.792,1.0780789927911463
44,84.175,336.0,MEDIUM,6.0,Ferrari,44.2,False,1.8,16,47.0,78.792,1.068319118692253
55,84.704,342.0,MEDIUM,6.0,Williams,44.2,False,1.8,16,47.0,78.792,1.0750329982739364
63,84.457,334.0,MEDIUM,6.0,Mercedes,44.2,False,1.8,16,47.0,78.792,1.0718981622499746
81,83.679,353.0,MEDIUM,6.0,McLaren,44.2,False,1.8,16,47.0,78.792,1.062024063356686
87,84.745,341.0,MEDIUM,6.0,Haas F1 Team,44.2,False,1.8,16,47.0,78.792,1.0755533556706265
1,83.31,320.0,MEDIUM,7.0,Red Bull Racing,44.2,False,1.8,16,46.0,78.792,1.0573408467864758
4,83.538,325.0,MEDIUM,7.0,McLaren,44.2,False,1.8,16,46.0,78.792,1.0602345415778252
5,85.041,329.0,MEDIUM,7.0,Kick Sauber,44.4,False,3.6,16,46.0,78.792,1.079310082241852
6,84.606,334.0,HARD,8.0,Racing Bulls,44.4,False,3.6,16,46.0,78.792,1.073789217179409
10,84.772,325.0,HARD,7.0,Alpine,44.4,False,3.6,16,46.0,78.792,1.0758960300538125
12,84.501,340.0,MEDIUM,7.0,Mercedes,44.4,False,3.6,16,46.0,78.792,1.0724565945781297
14,84.623,337.0,MEDIUM,8.0,Aston Martin,44.4,False,3.6,16,46.0,78.792,1.074004975124378
16,83.974,334.0,MEDIUM,7.0,Ferrari,44.2,False,1.8,16,46.0,78.792,1.0657680982840898
18,84.678,338.0,HARD,8.0,Aston Martin,44.4,False,3.6,16,46.0,78.792,1.074703015534572
22,84.656,328.0,MEDIUM,7.0,Red Bull Racing,44.4,False,3.6,16,46.0,78.792,1.0744237993704946
23,84.736,343.0,HARD,7.0,Williams,44.4,False,3.6,16,46.0,78.792,1.0754391308762312
30,84.85,326.0,SOFT,7.0,Racing Bulls,44.4,False,3.6,16,46.0,78.792,1.0768859782719056
31,84.85,341.0,HARD,7.0,Haas F1 Team,44.4,False,3.6,16,46.0,78.792,1.0768859782719056
43,84.886,336.0,MEDIUM,7.0,Alpine,44.4,False,3.6,16,46.0,78.792,1.077342877449487
44,84.057,361.0,MEDIUM,7.0,Ferrari,44.2,False,1.8,16,46.0,78.792,1.0668215047212914
55,84.676,344.0,MEDIUM,7.0,Williams,44.4,False,3.6,16,46.0,78.792,1.0746776322469287
63,83.94,336.0,MEDIUM,7.0,Mercedes,44.2,False,1.8,16,46.0,78.792,1.0653365823941516
81,83.738,324.0,MEDIUM,7.0,McLaren,44.2,False,1.8,16,46.0,78.792,1.0627728703421666
87,84.625,360.0,MEDIUM,7.0,Haas F1 Team,44.4,False,3.6,16,46.0,78.792,1.0740303584120214
1,83.139,320.0,MEDIUM,8.0,Red Bull Racing,44.4,False,3.0,16,45.0,78.792,1.0551705756929637
4,83.518,324.0,MEDIUM,8.0,McLaren,44.4,False,3.0,16,45.0,78.792,1.059980708701391
5,84.729,331.0,MEDIUM,8.0,Kick Sauber,44.4,False,3.0,16,45.0,78.792,1.075350289369479
6,85.728,362.0,HARD,9.0,Racing Bulls,44.4,False,3.0,16,45.0,78.792,1.0880292415473651
10,85.158,324.0,HARD,8.0,Alpine,44.4,False,3.0,16,45.0,78.792,1.0807950045689918
12,84.398,338.0,MEDIUM,8.0,Mercedes,44.4,False,3.0,16,45.0,78.792,1.0711493552644937
14,84.724,334.0,MEDIUM,9.0,Aston Martin,44.4,False,3.0,16,45.0,78.792,1.0752868311503707
16,84.041,325.0,MEDIUM,8.0,Ferrari,44.4,False,3.0,16,45.0,78.792,1.066618438420144
18,84.835,327.0,HARD,9.0,Aston Martin,44.4,False,3.0,16,45.0,78.792,1.07669560361458
22,84.453,338.0,MEDIUM,8.0,Red Bull Racing,44.4,False,3.0,16,45.0,78.792,1.071847395674688
23,84.553,335.0,HARD,8.0,Williams,44.4,False,3.0,16,45.0,78.792,1.0731165600568584
30,84.725,323.0,SOFT,8.0,Racing Bulls,44.4,False,3.0,16,45.0,78.792,1.0752995227941922
31,84.608,329.0,HARD,8.0,Haas F1 Team,44.4,False,3.0,16,45.0,78.792,1.0738146004670526
43,85.104,340.0,MEDIUM,8.0,Alpine,44.4,False,3.0,16,45.0,78.792,1.0801096558026195
44,84.646,321.0,MEDIUM,8.0,Ferrari,44.4,False,3.0,16,45.0,78.792,1.0742968829322774
55,84.704,336.0,MEDIUM,8.0,Williams,44.4,False,3.0,16,45.0,78.792,1.0750329982739364
63,83.88,330.0,MEDIUM,8.0,Mercedes,44.4,False,3.0,16,45.0,78.792,1.064575083764849
81,83.949,323.0,MEDIUM,8.0,McLaren,44.4,False,3.0,16,45.0,78.792,1.0654508071885471
87,84.494,319.0,MEDIUM,8.0,Haas F1 Team,44.4,False,3.0,16,45.0,78.792,1.0723677530713778
1,83.101,321.0,MEDIUM,9.0,Red Bull Racing,44.3,False,2.8,16,44.0,78.792,1.0546882932277388
4,83.477,326.0,MEDIUM,9.0,McLaren,44.3,False,2.8,16,44.0,78.792,1.059460351304701
5,84.431,329.0,MEDIUM,9.0,Kick Sauber,44.3,False,2.8,16,44.0,78.792,1.0715681795106102
6,84.167,326.0,HARD,10.0,Racing Bulls,44.3,False,2.8,16,44.0,78.792,1.0682175855416793
10,84.868,322.0,HARD,9.0,Alpine,44.3,False,2.4,16,44.0,78.792,1.0771144278606963
12,84.566,340.0,MEDIUM,9.0,Mercedes,44.3,False,2.8,16,44.0,78.792,1.0732815514265408
14,84.485,341.0,MEDIUM,10.0,Aston Martin,44.3,False,2.8,16,44.0,78.792,1.0722535282769825
16,84.052,344.0,MEDIUM,9.0,Ferrari,44.3,False,2.8,16,44.0,78.792,1.066758046502183
18,84.541,341.0,HARD,10.0,Aston Martin,44.3,False,2.8,16,44.0,78.792,1.072964260330998
22,84.53,330.0,MEDIUM,9.0,Red Bull Racing,44.3,False,2.8,16,44.0,78.792,1.0728246522489593
23,84.647,352.0,HARD,9.0,Williams,44.3,False,2.8,16,44.0,78.792,1.074309574576099
31,84.657,342.0,HARD,9.0,Haas F1 Team,44.3,False,2.8,16,44.0,78.792,1.074436491014316
43,84.816,324.0,MEDIUM,9.0,Alpine,44.3,False,2.8,16,44.0,78.792,1.0764544623819676
44,83.894,321.0,MEDIUM,9.0,Ferrari,44.3,False,2.8,16,44.0,78.792,1.0647527667783532
55,84.389,347.0,MEDIUM,9.0,Williams,44.3,False,2.8,16,44.0,78.792,1.0710351304700985
63,84.068,340.0,MEDIUM,9.0,Mercedes,44.3,False,2.8,16,44.0,78.792,1.0669611128033303
81,83.685,324.0,MEDIUM,9.0,McLaren,44.3,False,2.8,16,44.0,78.792,1.0621002132196162
87,84.52,334.0,MEDIUM,9.0,Haas F1 Team,44.3,False,2.8,16,44.0,78.792,1.0726977358107421
1,83.088,322.0,MEDIUM,10.0,Red Bull Racing,44.3,False,1.6,16,43.0,78.792,1.0545233018580566
4,83.416,325.0,MEDIUM,10.0,McLaren,44.3,False,1.6,16,43.0,78.792,1.0586861610315768
5,84.517,323.0,MEDIUM,10.0,Kick Sauber,44.3,False,1.6,16,43.0,78.792,1.072659660879277
6,84.864,342.0,HARD,11.0,Racing Bulls,44.3,False,1.6,16,43.0,78.792,1.0770636612854096
10,84.56,321.0,HARD,10.0,Alpine,44.3,False,1.6,16,43.0,78.792,1.0732054015636106
12,84.571,346.0,MEDIUM,10.0,Mercedes,44.3,False,1.6,16,43.0,78.792,1.0733450096456492
14,84.506,337.0,MEDIUM,11.0,Aston Martin,44.3,False,1.6,16,43.0,78.792,1.0725200527972383
16,84.14,342.0,MEDIUM,10.0,Ferrari,44.3,False,1.6,16,43.0,78.792,1.0678749111584933
18,84.209,339.0,HARD,11.0,Aston Martin,44.3,False,1.6,16,43.0,78.792,1.068750634582191
22,84.449,326.0,MEDIUM,10.0,Red Bull Racing,44.3,False,1.6,16,43.0,78.792,1.071796629099401
23,84.453,334.0,HARD,10.0,Williams,44.3,False,1.6,16,43.0,78.792,1.071847395674688
31,84.466,341.0,HARD,10.0,Haas F1 Team,44.3,False,1.6,16,43.0,78.792,1.0720123870443699
43,84.728,326.0,MEDIUM,10.0,Alpine,44.3,False,1.6,16,43.0,78.792,1.0753375977256574
44,83.824,323.0,MEDIUM,10.0,Ferrari,44.3,False,1.6,16,43.0,78.792,1.0638643517108335
55,84.483,340.0,MEDIUM,10.0,Williams,44.3,False,1.6,16,43.0,78.792,1.0722281449893392
63,84.347,340.0,MEDIUM,10.0,Mercedes,44.3,False,1.6,16,43.0,78.792,1.0705020814295867
81,83.461,323.0,MEDIUM,10.0,McLaren,44.3,False,1.6,16,43.0,78.792,1.0592572850035535
87,84.534,342.0,MEDIUM,10.0,Haas F1 Team,44.3,False,1.6,16,43.0,78.792,1.0728754188242462
1,83.066,320.0,MEDIUM,11.0,Red Bull Racing,43.9,False,2.5,16,42.0,78.792,1.0542440856939792
4,83.36,323.0,MEDIUM,11.0,McLaren,43.9,False,2.5,16,42.0,78.792,1.0579754289775611
5,84.549,326.0,MEDIUM,11.0,Kick Sauber,43.9,False,2.5,16,42.0,78.792,1.0730657934815717
6,84.649,336.0,HARD,12.0,Racing Bulls,43.9,False,2.5,16,42.0,78.792,1.0743349578637424
10,84.667,323.0,HARD,11.0,Alpine,43.9,False,2.5,16,42.0,78.792,1.0745634074525332
12,84.51,337.0,MEDIUM,11.0,Mercedes,43.9,False,2.5,16,42.0,78.792,1.0725708193725252
14,84.46,337.0,MEDIUM,12.0,Aston Martin,43.9,False,2.5,16,42.0,78.792,1.0719362371814396
16,84.036,330.0,MEDIUM,11.0,Ferrari,43.9,False,2.5,16,42.0,78.792,1.0665549802010357
18,84.362,334.0,HARD,12.0,Aston Martin,43.9,False,2.5,16,42.0,78.792,1.0706924560869122
22,84.414,324.0,MEDIUM,11.0,Red Bull Racing,43.9,False,2.5,16,42.0,78.792,1.0713524215656411
23,84.514,335.0,HARD,11.0,Williams,43.9,False,2.5,16,42.0,78.792,1.0726215859478119
30,83.879,312.0,HARD,2.0,Racing Bulls,44.2,False,2.1,16,42.0,78.792,1.0645623921210277
31,84.489,339.0,HARD,11.0,Haas F1 Team,43.9,False,2.5,16,42.0,78.792,1.0723042948522692
43,84.768,324.0,MEDIUM,11.0,Alpine,43.9,False,2.5,16,42.0,78.792,1.0758452634785258
44,83.876,326.0,MEDIUM,11.0,Ferrari,43.9,False,2.5,16,42.0,78.792,1.0645243171895624
55,84.592,337.0,MEDIUM,11.0,Williams,43.9,False,2.5,16,42.0,78.792,1.0736115341659052
63,84.124,327.0,MEDIUM,11.0,Mercedes,43.9,False,2.5,16,42.0,78.792,1.067671844857346
81,83.897,323.0,MEDIUM,11.0,McLaren,43.9,False,2.5,16,42.0,78.792,1.0647908417098184
87,84.662,327.0,MEDIUM,11.0,Haas F1 Team,43.9,False,2.5,16,42.0,78.792,1.0744999492334248
1,83.014,322.0,MEDIUM,12.0,Red Bull Racing,44.2,False,2.1,16,41.0,78.792,1.0535841202152503
4,83.294,326.0,MEDIUM,12.0,McLaren,44.2,False,2.1,16,41.0,78.792,1.0571377804853284
5,84.529,322.0,MEDIUM,12.0,Kick Sauber,44.7,False,3.1,16,41.0,78.792,1.0728119606051376
6,84.595,358.0,HARD,13.0,Racing Bulls,44.7,False,3.1,16,41.0,78.792,1.0736496090973702
10,84.863,322.0,HARD,12.0,Alpine,44.7,False,3.1,16,41.0,78.792,1.077050969641588
12,84.447,328.0,MEDIUM,12.0,Mercedes,44.7,False,3.1,16,41.0,78.792,1.0717712458117576
14,84.624,331.0,MEDIUM,13.0,Aston Martin,44.7,False,3.1,16,41.0,78.792,1.0740176667681998
16,83.893,323.0,MEDIUM,12.0,Ferrari,44.2,False,2.1,16,41.0,78.792,1.0647400751345315
18,84.528,344.0,HARD,13.0,Aston Martin,44.7,False,3.1,16,41.0,78.792,1.072799268961316
22,84.483,324.0,MEDIUM,12.0,Red Bull Racing,44.7,False,3.1,16,41.0,78.792,1.0722281449893392
23,84.559,345.0,HARD,12.0,Williams,44.7,False,3.1,16,41.0,78.792,1.0731927099197887
30,84.214,314.0,HARD,3.0,Racing Bulls,44.7,False,3.1,16,41.0,78.792,1.0688140928012997
31,84.509,335.0,HARD,12.0,Haas F1 Team,44.7,False,3.1,16,41.0,78.792,1.0725581277287035
43,84.706,337.0,MEDIUM,12.0,Alpine,44.7,False,3.1,16,41.0,78.792,1.07505838156158
44,84.336,327.0,MEDIUM,12.0,Ferrari,44.7,False,3.1,16,41.0,78.792,1.0703624733475479
55,84.557,341.0,MEDIUM,12.0,Williams,44.7,False,3.1,16,41.0,78.792,1.0731673266321453
63,83.83,330.0,MEDIUM,12.0,Mercedes,44.2,False,2.1,16,41.0,78.792,1.0639405015737637
81,83.486,323.0,MEDIUM,12.0,McLaren,44.2,False,2.1,16,41.0,78.792,1.0595745760990964
87,84.559,339.0,MEDIUM,12.0,Haas F1 Team,44.7,False,3.1,16,41.0,78.792,1.0731927099197887
1,83.254,322.0,MEDIUM,13.0,Red Bull Racing,44.6,False,4.0,16,40.0,78.792,1.0566301147324602
4,83.293,324.0,MEDIUM,13.0,McLaren,44.6,False,4.0,16,40.0,78.792,1.057125088841507
5,84.638,323.0,MEDIUM,13.0,Kick Sauber,44.6,False,4.0,16,40.0,78.792,1.0741953497817038
6,84.081,348.0,HARD,14.0,Racing Bulls,44.6,False,4.0,16,40.0,78.792,1.0671261041730125
10,84.784,321.0,HARD,13.0,Alpine,44.6,False,4.0,16,40.0,78.792,1.076048329779673
12,84.535,338.0,MEDIUM,13.0,Mercedes,44.6,False,4.0,16,40.0,78.792,1.0728881104680679
14,84.577,334.0,MEDIUM,14.0,Aston Martin,44.6,False,4.0,16,40.0,78.792,1.0734211595085794
16,83.683,325.0,MEDIUM,13.0,Ferrari,44.6,False,4.0,16,40.0,78.792,1.0620748299319729
18,84.253,343.0,HARD,14.0,Aston Martin,44.6,False,4.0,16,40.0,78.792,1.0693090669103462
22,84.506,334.0,MEDIUM,13.0,Red Bull Racing,44.6,False,4.0,16,40.0,78.792,1.0725200527972383
23,84.413,346.0,HARD,13.0,Williams,44.6,False,4.0,16,40.0,78.792,1.0713397299218195
30,83.95,315.0,HARD,4.0,Racing Bulls,44.6,False,4.0,16,40.0,78.792,1.0654634988323688
31,84.474,338.0,HARD,13.0,Haas F1 Team,44.6,False,4.0,16,40.0,78.792,1.0721139201949437
43,85.813,312.0,MEDIUM,13.0,Alpine,44.6,False,4.0,16,40.0,78.792,1.0891080312722103
44,84.591,328.0,MEDIUM,13.0,Ferrari,44.6,False,4.0,16,40.0,78.792,1.0735988425220833
55,84.449,338.0,MEDIUM,13.0,Williams,44.6,False,4.0,16,40.0,78.792,1.071796629099401
63,83.569,335.0,MEDIUM,13.0,Mercedes,44.6,False,4.0,16,40.0,78.792,1.060627982536298
81,83.598,324.0,MEDIUM,13.0,McLaren,44.6,False,4.0,16,40.0,78.792,1.0609960402071277
87,84.423,344.0,MEDIUM,13.0,Haas F1 Team,44.6,False,4.0,16,40.0,78.792,1.0714666463600366
1,83.118,322.0,MEDIUM,14.0,Red Bull Racing,43.9,False,2.9,16,39.0,78.792,1.054904051172708
4,83.509,324.0,MEDIUM,14.0,McLaren,43.9,False,2.9,16,39.0,78.792,1.0598664839069956
5,84.327,325.0,MEDIUM,14.0,Kick Sauber,43.9,False,2.9,16,39.0,78.792,1.0702482485531526
6,84.182,326.0,HARD,15.0,Racing Bulls,44.0,False,2.6,16,39.0,78.792,1.068407960199005
10,85.114,322.0,HARD,14.0,Alpine,44.0,False,2.6,16,39.0,78.792,1.0802365722408367
12,84.382,341.0,MEDIUM,14.0,Mercedes,43.9,False,2.9,16,39.0,78.792,1.0709462889633465
14,84.396,336.0,MEDIUM,15.0,Aston Martin,43.9,False,2.9,16,39.0,78.792,1.0711239719768504
16,83.637,337.0,MEDIUM,14.0,Ferrari,43.9,False,2.9,16,39.0,78.792,1.0614910143161742
18,84.301,337.0,HARD,15.0,Aston Martin,43.9,False,2.9,16,39.0,78.792,1.0699182658137882
