DriverNumber,LapTime,LapNumber,SpeedST,TyreLife,TrackTemp,Rainfall,Position,RoundNumber,FuelLevel,QualiBest,Target,DriverPower,TeamPace,C_INTERMEDIATE,Length,Traction,Abrasion,TrackEvolution,TyreStress,Lateral,Downforce,CompoundRating,GapAhead,GapBehind
12,101.225,20.0,332.0,20.0,46.0,0,15.0,19,36.0,92.51,1.094206031780348,1.084573708892837,1.0833161500217654,0,5513,4,3,4,4,4,4,3,0.426,2.089
14,101.455,20.0,304.0,21.0,46.0,0,10.0,19,36.0,92.51,1.096692249486542,1.094348160425449,1.0951357984631918,0,5513,4,3,4,4,4,4,3,5.138,4.073
16,100.055,20.0,301.0,23.0,46.0,0,2.0,19,36.0,92.51,1.0815587504053616,1.0803511817332088,1.081005071523716,0,5513,4,3,4,4,4,4,4,9.044,0.703
18,101.15,20.0,300.0,20.0,46.0,0,12.0,19,36.0,92.51,1.0933953086152848,1.0958223347850442,1.0951357984631918,0,5513,4,3,4,4,4,4,4,0.464,4.763
22,100.739,20.0,304.0,20.0,46.0,0,7.0,19,36.0,92.51,1.0889525456707383,1.0958071838696755,1.0870170033224884,0,5513,4,3,4,4,4,4,3,3.628,2.186
23,101.369,20.0,327.0,13.0,46.0,0,18.0,19,36.0,92.51,1.0957626202572694,1.0883597823431241,1.0899718193690289,0,5513,4,3,4,4,4,4,3,0.675,6.671
27,100.813,20.0,303.0,20.0,46.0,0,9.0,19,36.0,92.51,1.0897524591936008,1.0985748091286935,1.0984866747020223,0,5513,4,3,4,4,4,4,3,2.443,5.138
30,101.095,20.0,300.0,20.0,46.0,0,11.0,19,36.0,92.51,1.0928007782942384,1.0953088118053491,1.094053183365175,0,5513,4,3,4,4,4,4,3,4.073,3.579
31,102.74,20.0,309.0,20.0,46.0,0,16.0,19,36.0,92.51,1.1105826397146252,1.096348326492616,1.0965346807736014,0,5513,4,3,4,4,4,4,1,1.006,0.426
43,101.384,20.0,306.0,20.0,46.0,0,14.0,19,36.0,92.51,1.095924764890282,1.1009335778891176,1.0968507496185484,0,5513,4,3,4,4,4,4,3,4.763,1.006
44,100.191,20.0,307.0,20.0,46.0,0,4.0,19,36.0,92.51,1.0830288617446762,1.0813378035923007,1.081005071523716,0,5513,4,3,4,4,4,4,3,1.12,3.827
63,100.159,20.0,305.0,20.0,46.0,0,6.0,19,36.0,92.51,1.0826829531942492,1.082307011781026,1.0833161500217654,0,5513,4,3,4,4,4,4,3,2.506,3.628
81,100.329,20.0,304.0,20.0,46.0,0,5.0,19,36.0,92.51,1.0845205923683925,1.077153962090554,1.0770376449943158,0,5513,4,3,4,4,4,4,3,3.827,2.506
87,100.513,20.0,308.0,20.0,46.0,0,8.0,19,36.0,92.51,1.0865095665333475,1.0966450061230568,1.0965346807736014,0,5513,4,3,4,4,4,4,3,2.186,2.443
1,99.551,21.0,310.0,21.0,46.1,0,1.0,19,35.0,92.51,1.0761106907361366,1.0760447744453667,1.0870170033224884,0,5513,4,3,4,4,4,4,3,100.0,9.579
4,100.082,21.0,330.0,21.0,46.1,0,2.0,19,35.0,92.51,1.0818506107447845,1.0767611289386125,1.0770376449943158,0,5513,4,3,4,4,4,4,3,0.709,1.25
5,100.832,21.0,304.0,7.0,46.3,0,19.0,19,35.0,92.51,1.0899578423954166,1.098393489329892,1.0984866747020223,0,5513,4,3,4,4,4,4,3,5.637,100.0
6,101.732,21.0,311.0,21.0,46.3,0,17.0,19,35.0,92.51,1.0996865203761754,1.0925548338236577,1.094053183365175,0,5513,4,3,4,4,4,4,1,1.229,0.59
10,101.305,21.0,303.0,21.0,46.3,0,13.0,19,35.0,92.51,1.0950708031564156,1.096341994734344,1.0968507496185484,0,5513,4,3,4,4,4,4,3,1.083,3.914
12,101.026,21.0,308.0,21.0,46.3,0,15.0,19,35.0,92.51,1.0920549129823802,1.084573708892837,1.0833161500217654,0,5513,4,3,4,4,4,4,3,1.273,1.089
14,100.958,21.0,306.0,22.0,46.3,0,10.0,19,35.0,92.51,1.091319857312723,1.094348160425449,1.0951357984631918,0,5513,4,3,4,4,4,4,3,5.78,3.713
16,101.601,21.0,309.0,24.0,46.1,0,3.0,19,35.0,92.51,1.098270457247865,1.0803511817332088,1.081005071523716,0,5513,4,3,4,4,4,4,4,9.579,0.709
18,100.882,21.0,303.0,21.0,46.3,0,12.0,19,35.0,92.51,1.090498324505459,1.0958223347850442,1.0951357984631918,0,5513,4,3,4,4,4,4,4,4.098,1.083
22,100.782,21.0,310.0,21.0,46.1,0,7.0,19,35.0,92.51,1.0894173602853745,1.0958071838696755,1.0870170033224884,0,5513,4,3,4,4,4,4,3,4.208,1.96
23,101.608,21.0,333.0,14.0,46.3,0,18.0,19,35.0,92.51,1.098346124743271,1.0883597823431241,1.0899718193690289,0,5513,4,3,4,4,4,4,3,0.59,5.637
27,100.767,21.0,309.0,21.0,46.3,0,9.0,19,35.0,92.51,1.0892552156523618,1.0985748091286935,1.0984866747020223,0,5513,4,3,4,4,4,4,3,2.743,5.78
30,101.201,21.0,302.0,21.0,46.3,0,11.0,19,35.0,92.51,1.0939466003675278,1.0953088118053491,1.094053183365175,0,5513,4,3,4,4,4,4,3,3.713,4.098
31,101.428,21.0,312.0,21.0,46.3,0,16.0,19,35.0,92.51,1.0964003891471192,1.096348326492616,1.0965346807736014,0,5513,4,3,4,4,4,4,1,1.089,1.229
43,101.127,21.0,308.0,21.0,46.3,0,14.0,19,35.0,92.51,1.093146686844665,1.1009335778891176,1.0968507496185484,0,5513,4,3,4,4,4,4,3,3.914,1.273
44,100.638,21.0,309.0,21.0,46.1,0,4.0,19,35.0,92.51,1.0878607718084532,1.0813378035923007,1.081005071523716,0,5513,4,3,4,4,4,4,3,1.25,3.965
63,100.59,21.0,308.0,21.0,46.1,0,6.0,19,35.0,92.51,1.087341908982813,1.082307011781026,1.0833161500217654,0,5513,4,3,4,4,4,4,3,2.336,4.208
81,100.177,21.0,307.0,21.0,46.1,0,5.0,19,35.0,92.51,1.0828775267538644,1.077153962090554,1.0770376449943158,0,5513,4,3,4,4,4,4,3,3.965,2.336
87,100.769,21.0,308.0,21.0,46.3,0,8.0,19,35.0,92.51,1.0892768349367636,1.0966450061230568,1.0965346807736014,0,5513,4,3,4,4,4,4,3,1.96,2.743
1,99.773,22.0,304.0,22.0,46.3,0,1.0,19,34.0,92.51,1.0785104313047238,1.0760447744453667,1.0870170033224884,0,5513,4,3,4,4,4,4,3,100.0,10.819
4,99.989,22.0,305.0,22.0,46.3,0,2.0,19,34.0,92.51,1.080845314020106,1.0767611289386125,1.0770376449943158,0,5513,4,3,4,4,4,4,3,10.819,0.81
5,100.949,22.0,304.0,8.0,46.2,0,19.0,19,34.0,92.51,1.0912225705329153,1.098393489329892,1.0984866747020223,0,5513,4,3,4,4,4,4,3,4.861,100.0
6,103.349,22.0,305.0,22.0,46.2,0,18.0,19,34.0,92.51,1.117165711814939,1.0925548338236577,1.094053183365175,0,5513,4,3,4,4,4,4,1,1.533,0.466
10,101.216,22.0,301.0,22.0,46.2,0,13.0,19,34.0,92.51,1.0941087450005405,1.096341994734344,1.0968507496185484,0,5513,4,3,4,4,4,4,3,1.506,3.736
12,100.857,22.0,326.0,22.0,46.2,0,15.0,19,34.0,92.51,1.0902280834504376,1.084573708892837,1.0833161500217654,0,5513,4,3,4,4,4,4,3,1.172,1.491
14,100.539,22.0,304.0,23.0,46.3,0,10.0,19,34.0,92.51,1.0867906172305697,1.094348160425449,1.0951357984631918,0,5513,4,3,4,4,4,4,3,5.971,3.956
18,100.805,22.0,301.0,22.0,46.3,0,12.0,19,34.0,92.51,1.089665982055994,1.0958223347850442,1.0951357984631918,0,5513,4,3,4,4,4,4,4,3.779,1.506
22,100.615,22.0,304.0,22.0,46.3,0,7.0,19,34.0,92.51,1.0876121500378335,1.0958071838696755,1.0870170033224884,0,5513,4,3,4,4,4,4,3,4.4,1.947
23,101.328,22.0,302.0,15.0,46.2,0,17.0,19,34.0,92.51,1.0953194249270348,1.0883597823431241,1.0899718193690289,0,5513,4,3,4,4,4,4,3,0.466,4.861
27,100.695,22.0,304.0,22.0,46.3,0,9.0,19,34.0,92.51,1.088476921413901,1.0985748091286935,1.0984866747020223,0,5513,4,3,4,4,4,4,3,2.741,5.971
30,100.789,22.0,297.0,22.0,46.3,0,11.0,19,34.0,92.51,1.0894930277807804,1.0953088118053491,1.094053183365175,0,5513,4,3,4,4,4,4,3,3.956,3.779
31,101.47,22.0,308.0,22.0,46.2,0,16.0,19,34.0,92.51,1.0968543941195543,1.096348326492616,1.0965346807736014,0,5513,4,3,4,4,4,4,1,1.491,1.533
43,101.193,22.0,304.0,22.0,46.2,0,14.0,19,34.0,92.51,1.093860123229921,1.1009335778891176,1.0968507496185484,0,5513,4,3,4,4,4,4,3,3.736,1.172
44,101.356,22.0,330.0,22.0,46.3,0,3.0,19,34.0,92.51,1.0956220949086584,1.0813378035923007,1.081005071523716,0,5513,4,3,4,4,4,4,3,0.996,3.504
63,100.02,22.0,304.0,22.0,46.3,0,6.0,19,34.0,92.51,1.081180412928332,1.082307011781026,1.0833161500217654,0,5513,4,3,4,4,4,4,3,2.749,4.4
81,100.452,22.0,301.0,22.0,46.3,0,5.0,19,34.0,92.51,1.085850178359096,1.077153962090554,1.0770376449943158,0,5513,4,3,4,4,4,4,3,3.504,2.749
87,100.591,22.0,306.0,22.0,46.3,0,8.0,19,34.0,92.51,1.0873527186250134,1.0966450061230568,1.0965346807736014,0,5513,4,3,4,4,4,4,3,1.947,2.741
1,99.508,23.0,308.0,23.0,46.2,0,1.0,19,33.0,92.51,1.0756458761215002,1.0760447744453667,1.0870170033224884,0,5513,4,3,4,4,4,4,3,100.0,11.035
4,99.336,23.0,306.0,23.0,46.1,0,2.0,19,33.0,92.51,1.0737866176629554,1.0767611289386125,1.0770376449943158,0,5513,4,3,4,4,4,4,3,11.035,3.173
5,100.647,23.0,304.0,9.0,46.1,0,19.0,19,33.0,92.51,1.087958058588261,1.098393489329892,1.0984866747020223,0,5513,4,3,4,4,4,4,3,2.927,100.0
6,101.294,23.0,305.0,23.0,46.1,0,18.0,19,33.0,92.51,1.094951897092206,1.0925548338236577,1.094053183365175,0,5513,4,3,4,4,4,4,1,1.555,2.927
10,101.313,23.0,299.0,23.0,46.1,0,13.0,19,33.0,92.51,1.0951572802940222,1.096341994734344,1.0968507496185484,0,5513,4,3,4,4,4,4,3,1.917,3.713
12,100.499,23.0,330.0,23.0,46.1,0,14.0,19,33.0,92.51,1.0863582315425355,1.084573708892837,1.0833161500217654,0,5513,4,3,4,4,4,4,3,0.836,2.104
14,101.354,23.0,307.0,24.0,46.1,0,10.0,19,33.0,92.51,1.0956004756242568,1.094348160425449,1.0951357984631918,0,5513,4,3,4,4,4,4,3,5.815,4.206
18,100.688,23.0,306.0,23.0,46.1,0,12.0,19,33.0,92.51,1.0884012539184953,1.0958223347850442,1.0951357984631918,0,5513,4,3,4,4,4,4,4,3.795,1.917
22,100.519,23.0,306.0,23.0,46.1,0,6.0,19,33.0,92.51,1.0865744243865527,1.0958071838696755,1.0870170033224884,0,5513,4,3,4,4,4,4,3,4.995,1.923
23,100.601,23.0,307.0,16.0,46.1,0,17.0,19,33.0,92.51,1.087460815047022,1.0883597823431241,1.0899718193690289,0,5513,4,3,4,4,4,4,3,1.857,1.555
27,100.378,23.0,304.0,23.0,46.1,0,8.0,19,33.0,92.51,1.085050264836234,1.0985748091286935,1.0984866747020223,0,5513,4,3,4,4,4,4,3,2.845,5.815
30,100.925,23.0,295.0,23.0,46.1,0,11.0,19,33.0,92.51,1.0909631391200951,1.0953088118053491,1.094053183365175,0,5513,4,3,4,4,4,4,3,4.206,3.795
31,101.276,23.0,306.0,23.0,46.1,0,16.0,19,33.0,92.51,1.094757323532591,1.096348326492616,1.0965346807736014,0,5513,4,3,4,4,4,4,1,2.104,1.857
43,102.677,23.0,307.0,23.0,46.1,0,15.0,19,33.0,92.51,1.1099016322559725,1.1009335778891176,1.0968507496185484,0,5513,4,3,4,4,4,4,3,3.713,0.836
44,99.355,23.0,305.0,23.0,46.1,0,3.0,19,33.0,92.51,1.0739920008647714,1.0813378035923007,1.081005071523716,0,5513,4,3,4,4,4,4,3,3.173,2.6
63,100.201,23.0,305.0,23.0,46.1,0,5.0,19,33.0,92.51,1.0831369581666843,1.082307011781026,1.0833161500217654,0,5513,4,3,4,4,4,4,3,2.317,4.995
81,99.955,23.0,306.0,23.0,46.1,0,4.0,19,33.0,92.51,1.0804777861852772,1.077153962090554,1.0770376449943158,0,5513,4,3,4,4,4,4,3,2.6,2.317
87,100.762,23.0,303.0,23.0,46.1,0,7.0,19,33.0,92.51,1.0892011674413575,1.0966450061230568,1.0965346807736014,0,5513,4,3,4,4,4,4,3,1.923,2.845
1,99.516,24.0,308.0,24.0,46.1,0,1.0,19,32.0,92.51,1.0757323532591072,1.0760447744453667,1.0870170033224884,0,5513,4,3,4,4,4,4,3,100.0,10.863
4,99.739,24.0,305.0,24.0,46.1,0,2.0,19,32.0,92.51,1.078142903469895,1.0767611289386125,1.0770376449943158,0,5513,4,3,4,4,4,4,3,10.863,3.192
5,100.937,24.0,305.0,10.0,45.9,0,19.0,19,32.0,92.51,1.091092854826505,1.098393489329892,1.0984866747020223,0,5513,4,3,4,4,4,4,3,2.28,100.0
6,101.066,24.0,304.0,24.0,45.9,0,18.0,19,32.0,92.51,1.092487298670414,1.0925548338236577,1.094053183365175,0,5513,4,3,4,4,4,4,1,2.248,2.28
10,101.181,24.0,300.0,24.0,45.9,0,13.0,19,32.0,92.51,1.0937304075235108,1.096341994734344,1.0968507496185484,0,5513,4,3,4,4,4,4,3,2.542,3.735
12,100.7,24.0,303.0,24.0,45.9,0,14.0,19,32.0,92.51,1.0885309696249057,1.084573708892837,1.0833161500217654,0,5513,4,3,4,4,4,4,3,3.735,1.342
14,100.968,24.0,308.0,25.0,45.9,0,10.0,19,32.0,92.51,1.0914279537347311,1.094348160425449,1.0951357984631918,0,5513,4,3,4,4,4,4,3,6.791,3.777
16,99.416,24.0,301.0,2.0,45.9,0,9.0,19,32.0,92.51,1.0746513890390228,1.0803511817332088,1.081005071523716,0,5513,4,3,4,4,4,4,3,0.81,0.996
18,100.992,24.0,303.0,24.0,45.9,0,12.0,19,32.0,92.51,1.0916873851475517,1.0958223347850442,1.0951357984631918,0,5513,4,3,4,4,4,4,4,3.558,2.542
22,100.614,24.0,308.0,24.0,45.9,0,6.0,19,32.0,92.51,1.0876013403956328,1.0958071838696755,1.0870170033224884,0,5513,4,3,4,4,4,4,3,5.313,2.166
23,100.891,24.0,329.0,17.0,45.9,0,16.0,19,32.0,92.51,1.0905956112852664,1.0883597823431241,1.0899718193690289,0,5513,4,3,4,4,4,4,3,1.182,2.248
27,100.89,24.0,304.0,24.0,45.9,0,8.0,19,32.0,92.51,1.0905848016430657,1.0985748091286935,1.0984866747020223,0,5513,4,3,4,4,4,4,3,2.461,6.791
30,101.082,24.0,296.0,24.0,45.9,0,11.0,19,32.0,92.51,1.0926602529456273,1.0953088118053491,1.094053183365175,0,5513,4,3,4,4,4,4,3,3.777,3.558
43,101.797,24.0,303.0,24.0,45.9,0,15.0,19,32.0,92.51,1.1003891471192302,1.1009335778891176,1.0968507496185484,0,5513,4,3,4,4,4,4,3,1.342,1.539
44,100.418,24.0,305.0,24.0,46.1,0,3.0,19,32.0,92.51,1.0854826505242676,1.0813378035923007,1.081005071523716,0,5513,4,3,4,4,4,4,3,3.192,3.2
63,100.152,24.0,306.0,24.0,46.1,0,5.0,19,32.0,92.51,1.0826072856988431,1.082307011781026,1.0833161500217654,0,5513,4,3,4,4,4,4,3,2.563,5.313
81,100.392,24.0,305.0,24.0,46.1,0,4.0,19,32.0,92.51,1.0852015998270457,1.077153962090554,1.0770376449943158,0,5513,4,3,4,4,4,4,3,3.2,2.563
87,100.617,24.0,306.0,24.0,45.9,0,7.0,19,32.0,92.51,1.087633769322235,1.0966450061230568,1.0965346807736014,0,5513,4,3,4,4,4,4,3,2.166,2.461
1,99.462,25.0,309.0,25.0,45.8,0,1.0,19,31.0,92.51,1.0751486325802615,1.0760447744453667,1.0870170033224884,0,5513,4,3,4,4,4,4,3,100.0,11.086
4,99.556,25.0,306.0,25.0,45.8,0,2.0,19,31.0,92.51,1.0761647389471407,1.0767611289386125,1.0770376449943158,0,5513,4,3,4,4,4,4,3,11.086,3.871
5,100.816,25.0,306.0,11.0,45.8,0,18.0,19,31.0,92.51,1.0897848881202032,1.098393489329892,1.0984866747020223,0,5513,4,3,4,4,4,4,3,2.151,100.0
6,101.283,25.0,305.0,25.0,45.8,0,17.0,19,31.0,92.51,1.094832991027997,1.0925548338236577,1.094053183365175,0,5513,4,3,4,4,4,4,1,2.423,2.151
10,101.496,25.0,301.0,25.0,45.8,0,13.0,19,31.0,92.51,1.0971354448167765,1.096341994734344,1.0968507496185484,0,5513,4,3,4,4,4,4,3,2.731,3.254
12,100.936,25.0,308.0,25.0,45.8,0,14.0,19,31.0,92.51,1.0910820451843044,1.084573708892837,1.0833161500217654,0,5513,4,3,4,4,4,4,3,3.254,2.439
14,100.823,25.0,307.0,26.0,45.8,0,10.0,19,31.0,92.51,1.089860555615609,1.094348160425449,1.0951357984631918,0,5513,4,3,4,4,4,4,3,3.695,3.891
16,99.125,25.0,306.0,3.0,45.8,0,9.0,19,31.0,92.51,1.0715057831585777,1.0803511817332088,1.081005071523716,0,5513,4,3,4,4,4,4,3,3.174,3.695
18,101.258,25.0,305.0,25.0,45.8,0,12.0,19,31.0,92.51,1.0945627499729758,1.0958223347850442,1.0951357984631918,0,5513,4,3,4,4,4,4,4,3.468,2.731
22,100.793,25.0,309.0,25.0,45.8,0,6.0,19,31.0,92.51,1.0895362663495838,1.0958071838696755,1.0870170033224884,0,5513,4,3,4,4,4,4,3,5.775,2.169
23,100.678,25.0,309.0,18.0,45.8,0,16.0,19,31.0,92.51,1.0882931574964867,1.0883597823431241,1.0899718193690289,0,5513,4,3,4,4,4,4,3,1.815,2.423
27,100.865,25.0,306.0,25.0,45.8,0,8.0,19,31.0,92.51,1.0903145605880444,1.0985748091286935,1.0984866747020223,0,5513,4,3,4,4,4,4,3,2.734,3.174
30,101.16,25.0,296.0,25.0,45.8,0,11.0,19,31.0,92.51,1.0935034050372932,1.0953088118053491,1.094053183365175,0,5513,4,3,4,4,4,4,3,3.891,3.468
43,101.637,25.0,305.0,25.0,45.8,0,15.0,19,31.0,92.51,1.0986596043670953,1.1009335778891176,1.0968507496185484,0,5513,4,3,4,4,4,4,3,2.439,1.815
44,100.64,25.0,306.0,25.0,45.8,0,3.0,19,31.0,92.51,1.0878823910928548,1.0813378035923007,1.081005071523716,0,5513,4,3,4,4,4,4,3,3.871,3.174
63,100.488,25.0,304.0,25.0,45.8,0,5.0,19,31.0,92.51,1.0862393254783267,1.082307011781026,1.0833161500217654,0,5513,4,3,4,4,4,4,3,2.323,5.775
81,100.638,25.0,306.0,25.0,45.8,0,4.0,19,31.0,92.51,1.0878607718084532,1.077153962090554,1.0770376449943158,0,5513,4,3,4,4,4,4,3,3.174,2.323
87,100.731,25.0,307.0,25.0,45.8,0,7.0,19,31.0,92.51,1.0888660685331315,1.0966450061230568,1.0965346807736014,0,5513,4,3,4,4,4,4,3,2.169,2.734
1,99.928,26.0,307.0,26.0,45.8,0,1.0,19,30.0,92.51,1.0801859258458544,1.0760447744453667,1.0870170033224884,0,5513,4,3,4,4,4,4,3,100.0,11.18
4,99.902,26.0,302.0,26.0,45.7,0,2.0,19,30.0,92.51,1.0799048751486324,1.0767611289386125,1.0770376449943158,0,5513,4,3,4,4,4,4,3,11.18,4.955
5,101.217,26.0,304.0,12.0,45.7,0,18.0,19,30.0,92.51,1.0941195546427414,1.098393489329892,1.0984866747020223,0,5513,4,3,4,4,4,4,3,1.684,100.0
6,101.438,26.0,303.0,26.0,45.7,0,17.0,19,30.0,92.51,1.0965084855691276,1.0925548338236577,1.094053183365175,0,5513,4,3,4,4,4,4,1,3.028,1.684
10,101.643,26.0,299.0,26.0,45.7,0,13.0,19,30.0,92.51,1.0987244622203003,1.096341994734344,1.0968507496185484,0,5513,4,3,4,4,4,4,3,2.969,2.694
12,100.622,26.0,306.0,26.0,45.7,0,14.0,19,30.0,92.51,1.0876878175332396,1.084573708892837,1.0833161500217654,0,5513,4,3,4,4,4,4,3,2.694,3.14
14,101.402,26.0,304.0,27.0,45.7,0,10.0,19,30.0,92.51,1.0961193384498973,1.094348160425449,1.0951357984631918,0,5513,4,3,4,4,4,4,3,5.393,4.228
16,99.245,26.0,329.0,4.0,45.7,0,8.0,19,30.0,92.51,1.0728029402226786,1.0803511817332088,1.081005071523716,0,5513,4,3,4,4,4,4,3,1.434,5.393
18,101.404,26.0,304.0,26.0,45.7,0,12.0,19,30.0,92.51,1.0961409577342989,1.0958223347850442,1.0951357984631918,0,5513,4,3,4,4,4,4,4,3.566,2.969
22,100.986,26.0,305.0,26.0,45.7,0,6.0,19,30.0,92.51,1.0916225272943465,1.0958071838696755,1.0870170033224884,0,5513,4,3,4,4,4,4,3,6.08,2.107
23,101.066,26.0,332.0,19.0,45.7,0,15.0,19,30.0,92.51,1.092487298670414,1.0883597823431241,1.0899718193690289,0,5513,4,3,4,4,4,4,3,0.856,3.028
27,102.105,26.0,288.0,26.0,45.7,0,9.0,19,30.0,92.51,1.10371851691709,1.0985748091286935,1.0984866747020223,0,5513,4,3,4,4,4,4,3,2.868,1.434
30,101.074,26.0,294.0,26.0,45.7,0,11.0,19,30.0,92.51,1.0925737758080207,1.0953088118053491,1.094053183365175,0,5513,4,3,4,4,4,4,3,4.228,3.566
31,99.768,26.0,300.0,2.0,45.6,0,19.0,19,30.0,92.51,1.0784563830937195,1.096348326492616,1.0965346807736014,0,5513,4,3,4,4,4,4,3,1.539,1.182
43,102.625,26.0,305.0,26.0,45.7,0,16.0,19,30.0,92.51,1.1093395308615284,1.1009335778891176,1.0968507496185484,0,5513,4,3,4,4,4,4,3,3.14,0.856
44,100.474,26.0,305.0,26.0,45.7,0,3.0,19,30.0,92.51,1.086087990487515,1.0813378035923007,1.081005071523716,0,5513,4,3,4,4,4,4,3,4.955,3.172
63,100.546,26.0,303.0,26.0,45.7,0,5.0,19,30.0,92.51,1.0868662847259756,1.082307011781026,1.0833161500217654,0,5513,4,3,4,4,4,4,3,2.173,6.08
81,100.74,26.0,303.0,26.0,45.7,0,4.0,19,30.0,92.51,1.088963355312939,1.077153962090554,1.0770376449943158,0,5513,4,3,4,4,4,4,3,3.172,2.173
87,100.874,26.0,310.0,26.0,45.7,0,7.0,19,30.0,92.51,1.090411847367852,1.0966450061230568,1.0965346807736014,0,5513,4,3,4,4,4,4,3,2.107,2.868
1,100.128,27.0,307.0,27.0,45.6,0,1.0,19,29.0,92.51,1.082347854286023,1.0760447744453667,1.0870170033224884,0,5513,4,3,4,4,4,4,3,100.0,11.154
4,99.784,27.0,304.0,27.0,45.6,0,2.0,19,29.0,92.51,1.078629337368933,1.0767611289386125,1.0770376449943158,0,5513,4,3,4,4,4,4,3,11.154,5.527
5,100.869,27.0,310.0,13.0,45.6,0,18.0,19,29.0,92.51,1.0903577991568478,1.098393489329892,1.0984866747020223,0,5513,4,3,4,4,4,4,3,1.463,13.709
6,101.572,27.0,303.0,27.0,45.6,0,17.0,19,29.0,92.51,1.0979569776240403,1.0925548338236577,1.094053183365175,0,5513,4,3,4,4,4,4,1,2.697,1.463
12,101.03,27.0,309.0,27.0,45.6,0,14.0,19,29.0,92.51,1.0920981515511836,1.084573708892837,1.0833161500217654,0,5513,4,3,4,4,4,4,3,1.673,4.44
14,101.154,27.0,304.0,28.0,45.6,0,10.0,19,29.0,92.51,1.0934385471840882,1.094348160425449,1.0951357984631918,0,5513,4,3,4,4,4,4,3,6.124,3.9
16,99.427,27.0,307.0,5.0,45.6,0,8.0,19,29.0,92.51,1.074770295103232,1.0803511817332088,1.081005071523716,0,5513,4,3,4,4,4,4,3,2.673,1.426
18,101.5,27.0,305.0,27.0,45.6,0,12.0,19,29.0,92.51,1.09717868338558,1.0958223347850442,1.0951357984631918,0,5513,4,3,4,4,4,4,4,3.896,3.208
22,100.96,27.0,306.0,27.0,45.6,0,6.0,19,29.0,92.51,1.0913414765971243,1.0958071838696755,1.0870170033224884,0,5513,4,3,4,4,4,4,3,6.52,1.995
23,100.435,27.0,305.0,20.0,45.6,0,15.0,19,29.0,92.51,1.085666414441682,1.0883597823431241,1.0899718193690289,0,5513,4,3,4,4,4,4,3,4.44,0.703
27,100.585,27.0,303.0,27.0,45.6,0,9.0,19,29.0,92.51,1.0872878607718084,1.0985748091286935,1.0984866747020223,0,5513,4,3,4,4,4,4,3,1.426,6.124
30,101.096,27.0,294.0,27.0,45.6,0,11.0,19,29.0,92.51,1.0928115879364393,1.0953088118053491,1.094053183365175,0,5513,4,3,4,4,4,4,3,3.9,3.896
31,99.732,27.0,306.0,3.0,45.6,0,19.0,19,29.0,92.51,1.0780672359744892,1.096348326492616,1.0965346807736014,0,5513,4,3,4,4,4,4,3,13.709,100.0
43,101.68,27.0,308.0,27.0,45.6,0,16.0,19,29.0,92.51,1.0991244189817315,1.1009335778891176,1.0968507496185484,0,5513,4,3,4,4,4,4,3,0.703,2.697
44,100.254,27.0,306.0,27.0,45.6,0,3.0,19,29.0,92.51,1.0837098692033291,1.0813378035923007,1.081005071523716,0,5513,4,3,4,4,4,4,3,5.527,3.438
63,100.459,27.0,305.0,27.0,45.6,0,5.0,19,29.0,92.51,1.0859258458545022,1.082307011781026,1.0833161500217654,0,5513,4,3,4,4,4,4,3,1.979,6.52
81,100.816,27.0,304.0,27.0,45.6,0,4.0,19,29.0,92.51,1.0897848881202032,1.077153962090554,1.0770376449943158,0,5513,4,3,4,4,4,4,3,3.438,1.979
87,100.855,27.0,307.0,27.0,45.6,0,7.0,19,29.0,92.51,1.090206464166036,1.0966450061230568,1.0965346807736014,0,5513,4,3,4,4,4,4,3,1.995,2.673
1,100.013,28.0,308.0,28.0,45.5,0,1.0,19,28.0,92.51,1.081104745432926,1.0760447744453667,1.0870170033224884,0,5513,4,3,4,4,4,4,3,100.0,10.81
4,99.657,28.0,304.0,28.0,45.5,0,2.0,19,28.0,92.51,1.0772565128094258,1.0767611289386125,1.0770376449943158,0,5513,4,3,4,4,4,4,3,10.81,5.997
5,100.935,28.0,325.0,14.0,45.4,0,17.0,19,28.0,92.51,1.0910712355421035,1.098393489329892,1.0984866747020223,0,5513,4,3,4,4,4,4,3,0.76,12.572
12,100.268,28.0,308.0,28.0,45.4,0,13.0,19,28.0,92.51,1.0838612041941411,1.084573708892837,1.0833161500217654,0,5513,4,3,4,4,4,4,3,4.411,3.845
14,101.143,28.0,303.0,29.0,45.5,0,10.0,19,28.0,92.51,1.093319641119879,1.094348160425449,1.0951357984631918,0,5513,4,3,4,4,4,4,3,6.693,3.842
16,99.024,28.0,330.0,6.0,45.5,0,7.0,19,28.0,92.51,1.0704140092962922,1.0803511817332088,1.081005071523716,0,5513,4,3,4,4,4,4,3,1.245,2.584
22,101.186,28.0,304.0,28.0,45.5,0,6.0,19,28.0,92.51,1.093784455734515,1.0958071838696755,1.0870170033224884,0,5513,4,3,4,4,4,4,3,7.021,1.89
23,100.263,28.0,311.0,21.0,45.4,0,14.0,19,28.0,92.51,1.083807155983137,1.0883597823431241,1.0899718193690289,0,5513,4,3,4,4,4,4,3,3.845,1.948
27,100.33,28.0,302.0,28.0,45.5,0,9.0,19,28.0,92.51,1.0845314020105934,1.0985748091286935,1.0984866747020223,0,5513,4,3,4,4,4,4,3,2.584,6.693
