RoundNumber,LapNumber,DriverNumber,AvgCorneringSpeed,MaxSpeed,AvgRPM,GearShifts,AvgThrottle,BrakePct
5,31,31,116.4665,314.0,10484.904696132597,37.0,73.98595,16.022099447513813
5,32,31,115.9165,316.0,10441.899171270717,38.0,74.37241,18.23204419889503
5,33,31,115.46804,314.0,10388.143454038996,40.0,72.69251,18.94150417827298
5,34,31,114.42951,317.0,10354.817931034482,36.0,72.7906,19.586206896551726
5,35,31,116.152275,316.0,10475.726638772663,35.0,73.81453,17.85216178521618
5,36,31,116.5164,315.0,10452.732492997198,35.0,75.46556,18.34733893557423
5,37,31,111.34148,315.0,10514.581896551725,34.0,75.33996,17.67241379310345
5,38,31,115.00421,313.0,10444.660714285714,40.0,73.8276,20.054945054945055
5,39,31,114.56066,321.0,10478.63961485557,35.0,72.7579,20.77028885832187
5,40,31,114.64055,316.0,10338.39385847797,36.0,72.55195,19.359145527369826
5,41,31,116.339714,313.0,10476.280487804877,36.0,74.157684,19.51219512195122
5,42,31,115.180695,315.0,10439.803894297636,37.0,72.781334,19.749652294853963
5,43,31,114.19075,313.0,10468.986033519554,41.0,74.88713,16.620111731843576
5,44,31,117.256195,313.0,10483.317482517483,40.0,75.64945,16.223776223776223
5,45,31,112.86439,312.0,10437.233050847457,36.0,73.21816,17.51412429378531
5,46,31,116.02541,313.0,10453.382513661201,36.0,73.87842,16.666666666666664
5,47,31,116.150215,312.0,10480.891666666666,34.0,73.81968,18.055555555555554
5,48,31,116.881645,312.0,10448.639204545454,37.0,73.75348,16.90340909090909
5,49,31,117.798065,312.0,10396.01683029453,38.0,72.63885,18.37307152875175
5,50,31,115.362686,308.0,10157.143410852714,33.0,60.333466,16.27906976744186
5,2,27,96.33763,283.0,8784.767901234567,67.0,35.383675,17.94238683127572
5,3,27,100.78203,305.94168,9017.361111111111,59.0,35.33799,26.307189542483663
5,4,27,114.194336,329.0,10365.598360655738,44.0,66.54963,20.3551912568306
5,5,27,114.19689,334.0,10503.366758241758,42.0,68.41827,18.818681318681318
5,6,27,112.3521,335.0,10580.011251758087,41.0,69.75175,18.143459915611814
5,7,27,114.40117,333.0,10628.314864864866,39.0,70.393555,17.027027027027028
5,8,27,114.67103,331.0,10539.184827586207,41.0,71.39644,16.551724137931036
5,9,27,114.24609,330.0,10520.215083798883,36.0,71.01406,16.061452513966483
5,10,27,117.21593,339.0,10487.245441795232,40.0,70.868675,17.952314165497896
5,11,27,116.47625,322.0,10494.077903682719,39.0,71.667915,16.43059490084986
5,12,27,115.20463,322.0,10422.258790436006,39.0,70.28561,17.580872011251756
5,13,27,118.13343,322.0,10422.208393632416,36.0,70.584114,16.78726483357453
5,14,27,115.16299,316.0,10433.946327683616,37.0,73.764366,14.124293785310735
5,15,27,118.250336,324.0,10485.086657496562,35.0,70.87596,15.405777166437415
5,16,27,115.124405,315.0,10372.806179775282,32.0,70.09498,14.325842696629213
5,17,27,116.0193,315.0,10450.152990264256,36.0,71.770676,13.630041724617525
5,18,27,115.663475,314.0,10368.274861878454,34.0,71.49249,16.43646408839779
5,19,27,113.99293,320.0,10332.090163934427,35.0,71.2936,16.939890710382514
5,20,27,113.28346,321.0,10407.434547908231,33.0,71.40333,14.5748987854251
5,21,27,115.31002,313.0,10361.963215258855,34.0,71.718735,16.348773841961854
5,22,27,112.90523,315.0,10364.86301369863,34.0,71.68994,14.657534246575343
5,23,27,113.632454,320.0,10380.25,35.0,72.020164,14.945652173913043
5,24,27,114.66887,315.0,10348.72554347826,36.0,71.69152,14.945652173913043
5,25,27,116.11514,316.0,10279.288515406162,35.0,72.22614,13.585434173669467
5,26,27,116.04826,313.0,10260.070637119114,36.0,71.80975,14.542936288088642
5,27,27,114.21463,317.0,10373.295890410958,36.0,72.25583,14.383561643835616
5,28,27,112.658195,314.0,10290.934065934065,38.0,69.538506,16.208791208791208
5,29,27,113.86186,321.0,10320.846258503401,39.0,70.494576,16.19047619047619
5,30,27,114.61177,317.0,10315.84188626907,33.0,71.20732,15.53398058252427
5,31,27,116.686165,319.0,10413.512430939227,35.0,71.91926,14.3646408839779
5,32,27,115.30301,314.0,10341.437845303868,36.0,72.40653,15.193370165745856
5,35,27,111.06419,318.0,10553.73277074543,34.0,74.179955,14.345991561181433
5,36,27,113.854515,312.0,10417.453521126761,38.0,72.59095,15.774647887323944
5,37,27,112.84879,315.0,10493.862464183381,34.0,73.95374,14.183381088825215
5,38,27,115.95305,316.0,10561.5,37.0,75.2349,14.385474860335195
5,39,27,114.43713,314.0,10527.614406779661,37.0,75.33884,13.27683615819209
5,40,27,115.42317,314.0,10605.640161725067,34.0,74.15984,13.20754716981132
5,41,27,113.06044,314.0,10509.109739368998,34.0,73.33247,13.991769547325102
5,42,27,114.5297,326.0,10469.49860724234,35.0,73.30172,15.181058495821729
5,43,27,115.718,313.0,10476.661931818182,37.0,74.56119,12.784090909090908
5,44,27,113.79247,313.0,10451.946175637393,33.0,72.28208,14.44759206798867
5,45,27,112.018684,316.0,10442.1875,33.0,74.25075,13.210227272727273
5,46,27,110.43287,316.0,10440.225718194255,36.0,73.81597,13.543091655266759
5,47,27,113.92293,317.0,10446.72461752434,35.0,72.74994,14.325452016689846
5,48,27,111.40478,316.0,10426.045649072754,35.0,73.238396,13.980028530670472
5,49,27,117.26473,321.0,10114.237127371274,30.0,65.914,14.634146341463413
5,2,18,98.18674,284.0,8895.799336650083,74.0,36.994064,28.275290215588722
5,3,18,98.351395,299.0,8626.864406779661,60.0,34.580856,24.132364810330913
5,4,18,116.09214,317.0,10460.12278308322,48.0,67.75212,17.32605729877217
5,5,18,113.75351,331.0,10490.096551724138,45.0,69.90496,14.206896551724139
5,6,18,116.83366,330.0,10519.280898876405,43.0,69.05542,15.589887640449437
5,7,18,116.225365,332.0,10651.83897158322,40.0,71.77833,14.614343707713125
5,8,18,117.99409,317.0,10544.987603305784,42.0,71.4884,13.085399449035812
5,9,18,113.755554,316.0,10546.146853146853,43.0,71.20881,14.545454545454545
5,10,18,118.354195,315.0,10573.316831683169,42.0,72.63571,13.578500707213578
5,11,18,117.24526,316.0,10495.830028328612,44.0,72.02575,13.739376770538245
5,12,18,115.936874,316.0,10524.405898876405,48.0,70.33221,14.325842696629213
5,13,18,116.990234,315.0,10519.430635838151,43.0,72.11774,13.439306358381502
5,14,18,119.114624,315.0,10516.557284299859,41.0,70.99352,14.002828854314004
5,15,18,117.043655,315.0,10535.023383768914,45.0,70.56841,23.383768913342504
5,16,18,115.10764,315.0,10552.727144866385,47.0,70.36073,15.471167369901547
5,17,18,118.28874,317.0,10528.671309192201,43.0,71.45019,13.231197771587745
5,18,18,115.44935,315.0,10523.133608815428,47.0,71.24802,13.774104683195592
5,19,18,117.24179,314.0,10478.961432506887,46.0,72.5082,13.223140495867769
5,20,18,118.37776,314.0,10487.31300813008,40.0,72.14748,13.821138211382115
5,21,18,116.79454,314.0,10455.593707250342,40.0,72.44532,13.406292749658002
5,22,18,115.6531,314.0,10429.371232876712,41.0,72.20689,14.10958904109589
5,23,18,116.854576,312.0,10470.295945945945,42.0,72.19371,15.945945945945947
5,24,18,117.06735,313.0,10463.438430311231,40.0,73.23127,14.479025710419485
5,25,18,114.71192,313.0,10498.194986072423,39.0,73.605896,14.763231197771587
5,26,18,116.85699,312.0,10484.348314606741,40.0,73.6044,13.06179775280899
5,27,18,118.89557,313.0,10504.700410396717,40.0,73.884155,14.500683994528044
5,28,18,117.6028,312.0,10488.479166666666,40.0,72.06846,15.138888888888888
5,29,18,118.826355,313.0,10519.938016528926,42.0,73.73756,13.085399449035812
5,30,18,115.482124,312.0,10473.10878661088,43.0,72.69725,12.831241283124129
5,31,18,116.53763,314.0,10396.46195652174,45.0,68.04598,16.71195652173913
5,32,18,116.99557,326.0,10507.434482758621,41.0,70.50067,13.10344827586207
5,33,18,116.45485,313.0,10514.115760111576,42.0,72.97792,13.110181311018131
5,34,18,117.42233,312.0,10546.501400560224,40.0,72.61716,12.885154061624648
5,35,18,118.08904,312.0,10566.471801925722,42.0,73.55319,13.617606602475929
5,36,18,116.33182,312.0,10506.357938718664,39.0,74.73605,13.788300835654596
5,37,18,116.69662,314.0,10427.633426966293,43.0,71.71974,15.02808988764045
5,38,18,116.8121,313.0,10566.96265560166,45.0,72.780075,13.96957123098202
5,41,18,118.070145,311.0,10564.25482093664,43.0,76.74078,13.498622589531681
5,42,18,117.86862,312.0,10610.159154929577,43.0,75.92376,11.549295774647888
5,43,18,118.82975,314.0,10619.71798561151,42.0,78.23091,12.805755395683452
5,44,18,114.722855,314.0,10610.129261363636,42.0,76.58462,11.647727272727272
5,45,18,115.17357,328.0,10585.735875706214,45.0,69.57654,13.559322033898304
5,46,18,114.217384,333.0,10602.822404371585,46.0,73.37727,13.114754098360656
5,47,18,118.641365,314.0,10587.894366197183,44.0,75.38914,12.112676056338028
5,48,18,117.95975,315.0,10595.654008438818,43.0,71.26115,11.954992967651195
5,49,18,115.79479,318.0,10630.852223816355,44.0,75.057106,11.908177905308465
5,3,7,103.53434,302.68124,9499.462612982745,56.0,39.61263,22.596548890714875
5,4,7,117.27697,324.0,10507.461852861035,45.0,65.26931,17.847411444141688
5,5,7,116.83097,332.0,10477.395604395604,38.0,67.58989,18.40659340659341
5,6,7,116.98221,332.0,10533.119382022473,35.0,67.37041,18.820224719101123
5,7,7,117.73793,332.0,10594.533875338753,35.0,71.09382,16.802168021680217
5,8,7,115.83468,334.0,10517.41046831956,38.0,69.995094,16.804407713498623
5,9,7,117.013794,335.0,10551.32867132867,37.0,69.39267,16.223776223776223
5,10,7,119.49915,329.0,10590.512676056338,34.0,69.03333,19.43661971830986
5,11,7,117.25312,334.0,10542.426553672316,36.0,70.12754,17.372881355932204
5,12,7,115.58834,332.0,10578.285513361463,36.0,70.192924,20.112517580872012
5,13,7,114.77371,333.0,10534.624277456647,38.0,69.21613,17.91907514450867
5,14,7,117.827835,333.0,10603.714285714286,36.0,72.549644,17.82178217821782
5,15,7,117.47275,336.0,10577.511659807957,39.0,70.56189,16.872427983539097
5,16,7,117.456825,327.0,10534.039106145252,36.0,70.428,17.039106145251395
5,17,7,116.43648,320.0,10527.977622377623,35.0,73.11,15.104895104895105
5,18,7,117.77146,334.0,10602.135922330097,36.0,70.72261,18.169209431345354
5,19,7,114.58779,335.0,10576.896316507504,36.0,70.05099,18.55388813096862
5,20,7,114.30903,334.0,10510.962365591398,35.0,70.47152,16.532258064516128
5,21,7,113.975655,327.0,10464.832884097035,38.0,70.06854,17.654986522911052
5,22,7,115.27559,320.0,10525.609164420484,35.0,71.35753,15.633423180592992
5,23,7,116.61268,318.0,10602.548037889039,35.0,73.00193,15.290933694181327
5,24,7,114.54066,322.0,10581.563002680965,37.0,72.42765,16.621983914209114
5,25,7,117.97248,317.0,10555.352288488211,34.0,70.18835,16.36615811373093
5,26,7,115.66908,327.0,10560.447844228094,35.0,72.3379,17.941585535465926
5,27,7,114.940414,317.0,10514.682926829268,37.0,69.95107,16.666666666666664
5,28,7,111.47943,318.0,10450.425034387896,36.0,68.95281,19.39477303988996
5,29,7,115.347626,318.0,10580.551020408164,39.0,72.031075,15.918367346938775
5,30,7,116.93922,317.0,10540.99448275862,36.0,73.065605,15.172413793103448
5,31,7,114.89375,318.0,10565.57901907357,40.0,70.08405,17.983651226158038
5,34,7,115.410484,316.0,10602.990014265335,40.0,75.62197,15.549215406562054
5,35,7,116.11682,313.0,10534.197771587744,36.0,74.53102,13.92757660167131
5,36,7,118.90384,312.0,10585.660028449502,33.0,76.64352,13.229018492176387
5,37,7,116.07005,314.0,10533.748191027496,36.0,76.16066,14.037626628075254
5,38,7,113.732635,312.0,10561.842323651452,38.0,75.78836,13.831258644536653
5,39,7,117.0334,311.0,10554.011299435027,36.0,75.8861,13.841807909604519
5,40,7,117.06443,317.0,10540.727636849133,39.0,72.65191,14.552736982643525
5,41,7,116.08451,313.0,10509.27345844504,38.0,71.26572,14.87935656836461
5,42,7,119.7629,327.0,10538.497936726273,37.0,71.11771,15.130674002751032
5,43,7,115.65681,316.0,10467.370212765958,40.0,72.753914,16.73758865248227
5,44,7,116.43165,327.0,10494.477303988995,35.0,68.50566,14.305364511691884
5,45,7,118.125496,317.0,10432.28,40.0,68.86651,16.413793103448278
5,46,7,114.60657,315.0,10475.398351648351,39.0,72.61233,14.972527472527473
5,47,7,117.43479,314.0,10515.540277777778,36.0,74.24975,16.11111111111111
5,48,7,114.96031,317.0,10548.220143884892,38.0,75.25042,13.381294964028779
5,49,7,113.69494,333.0,10589.228169014084,39.0,72.986496,16.901408450704224
5,3,5,101.87382,304.34885,9266.27257663629,77.0,40.16386,28.086164043082025
5,4,5,117.92968,320.0,10309.364864864865,43.0,66.4476,20.675675675675677
5,5,5,115.4886,335.0,10446.017832647462,39.0,67.80851,19.753086419753085
5,6,5,114.75469,335.0,10447.138461538461,41.0,67.17495,20.83916083916084
5,7,5,116.03756,321.0,10506.621476510067,38.0,71.09714,17.85234899328859
5,8,5,117.59057,318.0,10467.941813261164,39.0,70.03602,16.644113667117725
5,9,5,116.55521,318.0,10516.365303244005,38.0,71.89076,16.92524682651622
5,10,5,113.694534,318.0,10495.932489451478,36.0,73.06869,15.18987341772152
5,11,5,114.552124,317.0,10476.20028409091,37.0,71.22993,17.613636363636363
5,12,5,117.42166,318.0,10517.718926553673,36.0,72.13509,14.971751412429379
5,13,5,116.786545,318.0,10504.05035971223,36.0,71.104515,16.69064748201439
5,14,5,116.15231,317.0,10499.587904360056,37.0,72.88686,15.330520393811534
5,15,5,117.182236,316.0,10602.31396957123,36.0,71.7744,15.90594744121715
5,16,5,113.50304,319.0,10463.495118549512,37.0,71.961105,14.225941422594143
5,17,5,115.33895,318.0,10441.239554317548,38.0,70.593315,16.016713091922004
5,18,5,117.640656,316.0,10412.921270718232,35.0,71.13417,16.16022099447514
5,19,5,116.11375,316.0,10455.760989010989,38.0,71.42611,15.384615384615385
5,20,5,115.944244,318.0,10433.02027027027,38.0,70.54271,15.675675675675677
5,21,5,113.91935,319.0,10409.715258855585,38.0,69.33394,17.71117166212534
5,22,5,111.77572,322.0,10405.613941018766,38.0,71.17272,16.353887399463808
5,23,5,117.04,327.0,10401.35033557047,39.0,70.281685,17.449664429530202
5,24,5,116.03169,317.0,10401.003994673769,38.0,69.34532,17.0439414114514
5,25,5,113.78835,320.0,10480.027586206896,40.0,70.12429,17.655172413793103
5,26,5,116.1174,316.0,10468.76294277929,36.0,68.77859,18.392370572207085
5,27,5,116.08995,319.0,10479.161246612466,37.0,69.41398,17.750677506775066
5,28,5,115.13905,320.0,10438.791376912379,36.0,72.07278,15.855354659248958
5,29,5,117.77896,319.0,10482.098066298342,37.0,71.93538,15.469613259668508
5,30,5,117.32214,316.0,10449.884239888424,37.0,70.212746,16.178521617852162
5,31,5,115.04151,318.0,10442.55829903978,33.0,71.31987,16.18655692729767
5,32,5,115.39399,320.0,10481.982044198896,35.0,71.39098,16.574585635359114
5,33,5,116.31024,316.0,10481.980281690141,34.0,72.61731,16.76056338028169
5,34,5,116.217155,315.0,10459.837988826815,33.0,71.33814,16.899441340782122
5,35,5,115.040375,316.0,10523.724757952974,37.0,73.34034,15.629322268326417
5,36,5,117.024155,317.0,10455.236033519554,34.0,72.91731,14.385474860335195
5,37,5,116.41705,317.0,10497.901709401709,33.0,74.11369,16.23931623931624
5,38,5,116.449715,315.0,10494.622928176796,35.0,73.709946,14.502762430939226
5,39,5,113.352425,319.0,10466.467877094972,34.0,73.14917,14.804469273743019
5,40,5,114.85853,317.0,10484.713520749665,37.0,73.76789,15.66265060240964
5,41,5,114.81307,316.0,10574.110054347826,38.0,74.17308,15.489130434782608
5,42,5,112.15424,328.0,10413.05570652174,41.0,68.78401,16.032608695652172
5,43,5,112.913506,315.0,10533.84497206704,37.0,71.11003,16.75977653631285
5,44,5,114.29726,317.0,10572.496522948539,39.0,72.43309,15.159944367176633
5,45,5,115.53064,321.0,10472.57363253857,34.0,72.55336,16.40953716690042
5,46,5,110.63517,318.0,10273.776623376623,39.0,64.664505,18.83116883116883
5,47,5,119.46687,323.0,10359.967957276369,37.0,67.79254,17.089452603471294
5,48,5,107.08614,316.0,10305.809128630706,39.0,71.78297,15.076071922544951
5,49,5,115.49435,319.0,10377.342105263158,34.0,71.384186,18.282548476454295
6,2,1,84.11734,309.0,9306.626811594202,32.0,48.71533,17.391304347826086
6,3,1,98.977234,283.0,9600.166488794024,60.0,40.304295,23.479188900747065
6,4,1,106.88759,310.0,9928.351851851852,34.0,65.45496,17.806267806267805
6,5,1,108.54131,311.0,9981.323232323231,33.0,65.34094,17.027417027417027
6,6,1,108.167534,312.0,9924.728551336146,33.0,65.307625,16.31504922644163
6,7,1,107.31349,312.0,9966.60029282577,31.0,66.3707,17.276720351390924
6,8,1,105.88029,313.0,9871.131386861314,31.0,64.71084,17.226277372262775
6,9,1,106.74247,313.0,10012.5317348378,34.0,66.03772,17.207334273624824
6,10,1,105.98598,314.0,10003.182608695652,35.0,66.1447,17.971014492753625
6,11,1,105.8792,315.0,9998.23076923077,32.0,66.42317,18.233618233618234
6,12,1,105.260826,313.0,9846.2,29.0,67.21588,14.532374100719425
6,13,1,105.58743,315.0,9997.865714285714,34.0,66.211464,18.142857142857142
6,14,1,102.1315,319.0,9823.967651195499,36.0,63.689575,19.549929676511955
6,15,1,107.52589,316.0,9731.143059490085,30.0,65.039085,17.280453257790366
6,16,1,106.50208,316.0,9887.622191011236,32.0,64.70091,18.258426966292134
6,17,1,100.54626,334.0,9868.760683760684,34.0,63.568745,17.37891737891738
6,18,1,105.07469,334.0,9813.743988684582,31.0,62.757076,20.509193776520508
6,19,1,105.48013,318.0,9836.936440677966,33.0,64.334496,20.76271186440678
6,20,1,105.02166,319.0,9904.502115655854,34.0,63.47669,19.746121297602258
6,21,1,104.13277,317.0,9847.882183908046,28.0,64.00427,20.114942528735632
6,22,1,106.1994,316.0,9853.988684582744,32.0,64.60183,18.81188118811881
6,23,1,105.87947,317.0,9803.393113342898,31.0,63.511703,19.225251076040173
6,24,1,106.74523,315.0,9866.218208092485,32.0,63.673218,20.3757225433526
6,25,1,106.983315,316.0,9887.246790299572,33.0,64.97947,19.258202567760343
6,28,1,103.15984,314.0,9877.578877005348,34.0,58.751617,20.454545454545457
6,29,1,99.10108,277.0,9631.529978586725,48.0,38.215717,22.483940042826553
6,30,1,107.94993,317.0,10105.104519774011,39.0,64.038185,20.480225988700564
6,31,1,108.274124,316.0,9989.612612612613,29.0,65.25681,16.966966966966968
6,32,1,107.08376,318.0,9945.92816091954,36.0,63.582867,17.24137931034483
6,33,1,103.61171,301.0,9370.801156069365,48.0,43.645317,20.809248554913296
6,34,1,107.01556,317.0,9909.867841409692,33.0,65.623,17.76798825256975
6,35,1,106.473854,317.0,9960.412628487518,36.0,65.680214,19.383259911894275
6,36,1,106.24093,317.0,9951.216642754664,35.0,66.33026,16.212338593974174
6,37,1,106.40333,318.0,9971.002877697842,35.0,66.63003,17.841726618705035
6,38,1,108.96968,319.0,10021.550660792951,34.0,67.25108,17.91483113069016
6,39,1,106.39878,318.0,9939.642441860466,35.0,65.481636,19.186046511627907
6,40,1,106.126495,319.0,9906.103649635037,31.0,65.77358,17.51824817518248
6,41,1,107.574875,319.0,9988.165446559296,35.0,67.083275,17.1303074670571
6,42,1,106.45095,318.0,9882.00987306065,32.0,65.41889,17.48942172073343
6,43,1,104.40759,319.0,9888.696612665684,31.0,66.0815,17.673048600883654
6,44,1,106.19678,319.0,9883.494285714285,35.0,66.38071,17.285714285714285
6,45,1,106.82398,320.0,9924.308464849355,33.0,66.60803,17.790530846484938
6,46,1,106.57606,319.0,9859.117221418235,31.0,64.89,18.08972503617945
6,47,1,104.791435,319.0,9932.956458635705,35.0,66.50087,18.57764876632801
6,48,1,105.75019,319.0,9916.392961876832,33.0,65.41295,19.208211143695014
6,49,1,105.9963,320.0,9927.026124818578,34.0,66.09692,16.9811320754717
6,50,1,106.55073,319.0,9917.377001455605,31.0,66.207306,15.72052401746725
6,51,1,106.28573,319.0,9899.720760233919,30.0,67.18621,17.251461988304094
